salary,years_experience,age,research_grants,publications,teaching_hours,gender,national,university_type,academic_rank,performance_score,research_output,grant_funding
31909.69613,18.37246217,41.46000824,54206.0608,8,13.3430888,Female,UAE National,Semi-government,Assistant Professor,89.78096966,24.15489663,71512.28272
26582.40873,14.14737421,43.47816052,51532.18141,5,13.21510616,Female,UAE National,Semi-government,Associate Professor,63.9010421,18.57937898,47857.15033
22165.78475,3.164310968,46.35054774,21274.9227,13,14.77416542,Male,UAE National,Private,Professor,60.75033041,18.78805857,33849.35678
26624.99026,11.32681175,47.66708656,64873.03551,10,8.318957768,Female,UAE National,Semi-government,Lecturer,75.86383957,10.38440156,53020.66018
31719.05213,11.67529015,36.16993143,38716.0764,12,16.86562124,Male,UAE National,Public,Lecturer,67.81007608,23.17960338,45227.89397
35515.3737,19.96257677,65.21645388,51655.45808,12,11.22233456,Male,Expat,Private,Assistant Professor,84.18818091,15.1611795,68557.21775
34229.09594,16.80329298,32.27468157,46281.51038,6,7.402205296,Male,UAE National,Public,Assistant Professor,63.94648696,11.06551356,56029.74127
24818.99558,7.81640132,65.94474376,55819.2946,13,13.19998966,Female,UAE National,Semi-government,Lecturer,71.64474299,23.01368953,55270.8939
26512.86711,13.27950388,40.41806792,29831.02535,9,7.423012772,Male,UAE National,Semi-government,Associate Professor,81.79483062,23.89598588,65510.99619
26909.11611,10.52177969,38.5479747,49733.90729,10,8.065368102,Male,Expat,Semi-government,Lecturer,67.45470063,12.45318183,34706.32621
26075.94979,15.67810074,27.58790201,41086.99394,9,7.319487525,Female,UAE National,Semi-government,Professor,64.81144202,20.32475755,49032.43423
21567.61882,5.387949078,46.20822331,28897.84649,8,11.60218777,Male,UAE National,Public,Associate Professor,67.28291445,24.74437491,40263.18588
21991.99061,2.23120617,42.6891597,34662.71924,13,15.91450429,Female,Expat,Semi-government,Assistant Professor,62.16411785,16.5631066,33930.61738
16300.2214,2.780725919,55.36294002,51689.33573,9,12.79344505,Male,Expat,Public,Lecturer,65.37854086,14.64390845,41438.18989
21930.61377,11.47812244,47.52945493,57166.89022,14,11.81009033,Male,UAE National,Private,Associate Professor,70.18265751,25.95248188,44680.28278
28312.04474,4.640713835,48.05706669,27564.97794,10,6.474242763,Male,UAE National,Semi-government,Assistant Professor,70.75408667,22.04351612,54136.27165
18615.9229,2.070083439,34.09554333,30544.70966,9,9.910616731,Male,Expat,Private,Associate Professor,72.67827227,24.21952837,55665.15312
31018.18357,11.71893941,25.24965133,31824.60658,8,18.0665223,Male,Expat,Semi-government,Professor,67.84248923,22.22616623,44216.66438
30171.33303,15.86562319,41.56385385,29451.92897,8,11.71136321,Male,Expat,Public,Lecturer,73.06788267,24.67937449,60956.97696
25897.26055,5.489742228,34.24712439,60033.7009,9,12.84404504,Male,UAE National,Public,Assistant Professor,72.63026882,18.97930733,47527.20758
25649.23378,15.05731518,54.95054272,5834.384475,9,11.71917293,Female,Expat,Public,Associate Professor,72.39495194,15.45588274,56027.40236
24554.95195,10.46422451,49.84000458,47167.02828,14,11.37805171,Female,UAE National,Private,Associate Professor,69.32611773,16.4916127,41672.5315
31298.69118,16.05971993,37.0759525,39208.17559,16,13.9631644,Female,Expat,Public,Assistant Professor,68.08413663,25.59548537,46534.69779
23028.55836,5.590626744,39.61529194,112258.204,11,14.20185144,Female,UAE National,Public,Lecturer,63.38076421,19.62659503,31785.6652
32195.0626,14.66095782,30.74306705,47537.27129,9,8.614975289,Male,UAE National,Semi-government,Assistant Professor,84.90085548,15.79558031,64212.30184
25276.56136,3.738032778,34.46199737,33646.35207,16,11.60016385,Female,Expat,Private,Assistant Professor,70.52237852,22.187375,52691.14464
12786.11178,4.442710215,37.11968585,55460.21435,11,11.02614098,Female,Expat,Private,Associate Professor,65.31842904,28.79946372,36917.41959
26226.60739,13.46552804,42.47999187,73862.25892,9,6.885642283,Male,UAE National,Public,Associate Professor,75.00798058,28.18672912,58776.53141
23879.94962,6.823188056,50.80858314,45722.49665,11,12.84939247,Male,Expat,Public,Lecturer,60.58095694,28.42683372,45727.88173
29884.37574,14.76568317,52.71871183,61757.11776,11,11.34598311,Female,Expat,Public,Associate Professor,79.28849777,19.98354096,59944.6747
29087.60939,15.45490213,31.27833275,45656.82386,13,14.68479018,Male,UAE National,Semi-government,Associate Professor,74.48300642,19.97597514,57309.20369
27320.07172,12.44593565,43.40355891,21095.89471,9,16.48112928,Male,UAE National,Private,Lecturer,82.15532009,25.8466941,63169.81338
30424.34662,16.14490251,41.78616669,42269.16768,12,8.249351922,Female,Expat,Semi-government,Lecturer,68.58143035,19.34651313,52722.99316
28452.09562,16.08979576,43.23370292,22368.16563,9,12.01074781,Female,UAE National,Semi-government,Associate Professor,73.20472013,25.87993876,60319.70199
27633.99238,11.71168917,37.22158169,78240.53757,10,16.72375907,Male,Expat,Private,Assistant Professor,60.11423138,24.87322376,49910.4184
31598.34079,23.22171674,58.17947776,40804.70768,13,9.22151021,Male,UAE National,Public,Associate Professor,84.18888513,29.002929,63457.0719
22050.21262,11.05641846,35.28084195,44466.56457,7,10.1319847,Male,UAE National,Private,Professor,74.7419085,20.89020409,54190.80114
22805.89055,8.500809019,34.83542342,41599.44545,18,9.421802368,Female,UAE National,Public,Professor,62.60103916,32.9401168,40122.81033
22813.73597,8.459828579,51.60742039,25109.15,11,11.15446545,Female,Expat,Private,Professor,64.02121084,16.22619951,38781.7184
18387.94839,3.803708026,25,57962.9453,6,10.98399284,Female,Expat,Private,Professor,54.15803636,24.61540081,36206.77537
35069.76073,16.70225223,37.69568901,46594.83506,13,11.00440541,Male,UAE National,Public,Assistant Professor,81.32838163,22.68350907,72168.42638
22159.45005,3.270645383,25.27937804,25668.38392,7,10.64889543,Female,UAE National,Semi-government,Professor,69.08277216,27.19990556,43892.6637
28402.68803,13.88703676,36.01942001,50507.70556,6,12.00067184,Male,UAE National,Semi-government,Professor,72.90010143,15.723418,65516.59203
21599.30437,5.544038873,43.3315683,45044.95164,11,8.922829815,Female,UAE National,Semi-government,Assistant Professor,57.6940443,26.30015087,38526.4018
25596.63492,11.19623432,43.34564605,78283.74577,8,12.82500689,Female,Expat,Public,Assistant Professor,74.12017993,15.59033125,55761.60918
22300.62715,14.14866209,28.74547992,73005.34792,14,11.9693832,Male,UAE National,Private,Professor,66.96553541,19.8990542,58549.62795
24319.1829,7.37955801,47.03533633,46592.28469,9,12.57066967,Male,Expat,Public,Professor,78.68707552,18.1618747,53292.26126
20962.38484,8.147459507,43.10700583,37848.62416,17,16.54834854,Male,UAE National,Public,Lecturer,79.60880689,18.07445152,48310.14216
22277.08774,4.346923325,39.26635181,39626.66561,10,15.39877916,Female,Expat,Semi-government,Professor,62.40589928,24.76820007,30032.14658
27608.71043,12.50422237,33.34350956,53159.48625,10,10.47691761,Female,UAE National,Private,Professor,60.97479398,29.06543902,47784.8873
26333.6976,10.75878996,46.56126549,30096.5208,13,8.264548272,Male,UAE National,Private,Lecturer,65.40322607,25.74451069,48991.18538
17932.57044,0.846835516,48.4649466,41862.29511,5,11.74134871,Female,UAE National,Semi-government,Assistant Professor,51.90015198,30.46092649,25656.9117
33288.55427,18.62348325,32.28639943,71630.28173,7,19.89715861,Male,Expat,Private,Lecturer,63.67807953,11.26066408,44669.37471
28774.93965,14.77652604,27.62156809,55312.33986,6,13.72034248,Male,Expat,Semi-government,Lecturer,74.52619205,24.12704313,65206.86495
27200.87414,5.903710701,39.74175511,27569.39705,8,13.22054291,Male,Expat,Public,Associate Professor,71.70474739,19.38652405,48894.6274
19208.31816,6.611275147,25,75451.40326,14,8.712387568,Female,UAE National,Public,Associate Professor,50.51425246,19.07271178,28154.25514
29280.96148,8.86760554,53.87949261,48412.23151,8,12.04286164,Female,UAE National,Semi-government,Lecturer,77.97531813,21.57228191,58351.33734
32988.50411,22.13358243,47.45947897,42695.18045,10,9.425351905,Male,Expat,Semi-government,Assistant Professor,97.17624831,20.82291958,72838.86226
19773.29159,5.064102364,58.56032578,44409.85073,8,12.47143735,Female,UAE National,Private,Professor,65.09562469,27.78106266,38223.91443
28345.68239,8.530165262,38.37980618,39224.78325,7,15.75584236,Male,UAE National,Private,Associate Professor,58.73121347,18.30947619,36632.28091
24673.76731,5.664348921,27.4571246,57023.30935,10,13.90717958,Female,Expat,Semi-government,Assistant Professor,61.86483415,27.12851179,38580.5014
29010.58813,13.73955128,39.38223164,56104.86253,10,10.69425541,Male,Expat,Public,Associate Professor,75.02087217,15.74046285,52968.35815
17719.65095,6.822210793,26.03434054,78838.84804,9,11.32900028,Female,UAE National,Private,Associate Professor,65.68394375,17.9806064,36465.91499
17803.38954,5.970649668,34.17382238,69356.52048,8,11.68797232,Female,UAE National,Public,Assistant Professor,62.1964538,28.47756299,30997.25627
28774.19007,14.56792313,35.55562576,29887.97249,6,16.83893451,Male,Expat,Semi-government,Professor,90.0107648,22.86337303,62850.18277
16149.74996,7.501349119,36.76510406,83445.31808,4,12.59194024,Male,UAE National,Semi-government,Associate Professor,61.99753318,16.71926588,41677.64005
20902.36696,6.792565455,47.46502458,33071.31397,10,11.62000792,Female,Expat,Public,Lecturer,69.32243329,14.18443514,41207.06527
29014.16603,18.12339229,44.57912249,59785.0907,10,9.003190871,Male,UAE National,Private,Assistant Professor,87.65043831,26.42897272,68714.16065
15454.43991,3.717465529,25,58617.24838,11,8.686644516,Female,Expat,Public,Professor,70.62603702,31.89796749,45611.65811
30321.99733,14.43645419,42.90492502,49575.10441,9,16.43316089,Male,UAE National,Public,Lecturer,91.16357047,20.30812231,71026.07515
24594.06266,8.875720091,27.6083158,33086.53791,13,8.222805266,Female,UAE National,Public,Lecturer,45.14524269,19.6287345,32824.05763
26799.25895,8.719101238,35.21249936,59041.35677,10,9.534957521,Male,UAE National,Public,Lecturer,75.80423035,21.9383961,54076.25581
18614.03341,4.660985392,29.96061866,50680.16192,12,9.869953671,Female,Expat,Private,Professor,55.08508001,24.69806577,44022.2649
32047.11275,15.74318675,41.12287896,30309.31899,5,11.46849565,Female,Expat,Private,Lecturer,81.27255205,20.70194958,54160.99856
33598.41965,20.85471359,32.97341538,26338.87631,8,9.607685649,Female,Expat,Semi-government,Professor,86.68516533,13.46752698,70429.70702
29916.77737,14.8409233,39.75037209,60664.14636,13,12.71549678,Female,UAE National,Private,Associate Professor,67.03241805,17.89742008,49316.9435
25804.34683,9.470258228,39.21667803,72447.48437,12,13.17736806,Male,Expat,Private,Assistant Professor,66.32341002,21.3675811,43675.80345
24245.7123,12.82302963,45.37224937,36279.00486,10,16.30087506,Female,UAE National,Public,Associate Professor,80.57292721,25.60889009,59308.23785
25465.62359,11.96898649,41.23594932,25003.59321,7,11.48456861,Male,Expat,Private,Lecturer,71.25711698,22.68788922,54688.43341
29630.20698,14.73763231,25,52316.49174,11,15.05561228,Male,UAE National,Private,Lecturer,95.65089164,18.88244703,72689.92609
26128.46383,10.71471547,56.37489757,33529.30059,12,11.71719279,Female,Expat,Public,Professor,68.61846393,27.52024422,53141.83186
27228.84877,12.5273508,30.08757838,60768.69914,9,15.40936672,Female,UAE National,Public,Lecturer,73.39901405,12.57457306,48964.77164
29630.87519,13.48951636,54.38980015,69049.56314,11,8.75043466,Male,Expat,Public,Professor,77.65327235,25.17011887,56589.776
28390.64997,9.642003741,35.77362363,44901.06059,10,14.74747134,Male,UAE National,Private,Associate Professor,72.40894169,21.03499673,52794.84654
25209.63735,13.15405842,25,56881.07843,10,8.536096984,Male,UAE National,Semi-government,Assistant Professor,74.15044674,17.61066484,57408.47981
19390.89604,5.768420113,46.0525174,62461.74696,14,8.484198212,Male,Expat,Semi-government,Associate Professor,69.58925539,22.69565887,44279.36037
22646.15809,8.167464898,36.78563978,77242.64807,14,13.7372289,Male,Expat,Public,Lecturer,63.56707233,16.18840446,47703.45847
14162.66433,0,45.56934398,62530.76727,11,8.7650548,Female,UAE National,Private,Associate Professor,65.43457487,15.26881296,37697.75941
17174.04105,3.828255641,41.70059225,32952.26468,8,9.083513346,Male,UAE National,Private,Associate Professor,43.45682365,22.22164926,30711.29719
23095.38345,11.15350453,33.39477054,39415.9798,8,11.006927,Female,Expat,Private,Assistant Professor,76.40527026,12.07573199,56066.76747
27272.39425,9.867393704,46.52400818,64228.21159,9,7.582937815,Female,Expat,Public,Lecturer,68.12924257,13.86236863,51734.8806
24946.10335,16.86829273,41.18471536,55899.42911,12,7.390407929,Female,Expat,Public,Professor,78.50966301,30.51525497,62293.11915
14753.9974,4.574247367,29.06513309,40327.65721,10,7.905971022,Male,UAE National,Private,Assistant Professor,70.01841382,29.90354453,46511.72198
33977.41625,16.3285392,37.7249228,6435.773605,5,8.406126113,Male,Expat,Private,Professor,77.4590037,18.87634981,58128.29155
28491.49053,20.37041335,25.79190597,58947.87874,8,7.523693949,Female,UAE National,Semi-government,Assistant Professor,92.98324909,30.07732421,72742.45146
28711.02848,16.17891096,33.49588502,55448.42793,8,9.580471113,Female,Expat,Public,Assistant Professor,77.00330406,24.25599192,59682.68294
27517.98777,8.65734676,37.10829787,56146.91233,11,9.571959946,Male,Expat,Private,Lecturer,76.39158868,9.124313467,47860.48592
22722.88402,12.19237869,44.7715291,58720.1155,13,13.45420394,Male,Expat,Private,Associate Professor,78.06260472,18.35672854,52394.12277
35303.42219,19.97833745,32.85769988,44853.99999,8,12.34679022,Female,UAE National,Semi-government,Professor,71.81970159,22.53140805,55185.56226
23049.73381,10.00263979,56.99817122,30128.20969,8,6.896578577,Male,Expat,Public,Professor,72.78093667,25.27322073,52813.62949
21715.313,10.01687753,43.58908612,70977.28284,14,13.30150572,Female,Expat,Private,Associate Professor,59.93378067,27.38690499,48250.95479
21161.63404,7.853777899,50.2031259,31640.47791,8,9.953775606,Male,UAE National,Public,Professor,70.68170096,23.41931974,53955.34208
30607.68515,11.44346815,43.66534492,52613.80049,6,12.32328017,Male,Expat,Private,Associate Professor,74.74848447,15.81096517,56185.39158
35524.99836,20.44221386,43.1464564,76561.13778,11,15.94041948,Female,Expat,Public,Lecturer,90.87668646,24.23927054,62197.80462
22979.87457,4.261543051,33.90915784,66672.0641,7,14.29139932,Male,UAE National,Semi-government,Lecturer,64.71267753,18.47017699,32459.57634
19567.12239,3.111912496,45.6056049,90717.4707,9,13.68873198,Female,Expat,Semi-government,Lecturer,61.63547854,20.59952433,42922.18111
29451.37481,14.847286,45.43145032,38763.15801,13,10.83178932,Female,Expat,Public,Professor,92.75740259,18.7489321,59194.66414
19881.85294,5.224387103,47.61239816,60464.46371,9,16.61219019,Female,UAE National,Semi-government,Lecturer,70.89090302,31.90796313,49552.53663
24784.32811,4.256029824,30.17244935,24744.60449,8,15.50574109,Female,UAE National,Private,Assistant Professor,56.91526151,16.5514418,37877.64789
26312.99505,11.79226809,39.51139463,48265.97728,10,12.2782292,Female,Expat,Public,Assistant Professor,56.67473646,16.22369082,41067.74429
15715.69902,1.370966356,38.79743632,37178.37467,7,8.679389125,Male,UAE National,Public,Lecturer,56.11476937,16.7012589,46360.71647
25900.75609,12.20970325,43.80134197,54824.80497,6,13.09981874,Male,UAE National,Public,Lecturer,80.09763826,23.1902217,63661.01003
24160.18791,9.743031382,36.69107467,58690.05292,6,14.48744711,Female,Expat,Semi-government,Assistant Professor,67.96106558,23.74563104,54795.22982
29022.46757,1.802579187,37.27521034,74891.30321,10,15.74191095,Male,Expat,Public,Lecturer,52.5537014,33.03815916,28576.59771
26560.32974,7.822568147,45.77183459,52235.98316,8,11.07885498,Female,Expat,Private,Assistant Professor,62.07525304,34.12600838,43639.19411
27436.62384,12.34633795,58.79260629,75102.91577,14,8.002650657,Female,UAE National,Public,Professor,59.73406125,25.5491627,41335.27094
26748.49112,13.09855723,33.76930366,47928.26293,7,11.49364579,Female,Expat,Private,Assistant Professor,69.99260818,19.34113144,57519.70098
21226.48834,13.10785945,45.5632198,84962.74138,5,17.54412058,Female,Expat,Private,Associate Professor,85.0898796,33.67670157,67038.5219
28641.92643,9.39809418,30.57567306,61850.60615,14,15.83530487,Male,UAE National,Private,Lecturer,72.29015634,24.97122048,49238.50671
