Sequel,Based_On_Book,Big_Studio,Genre,Budget_Million,Box_Office_Million,Critic_Score,Audience_Score,Profit_Margin_Percent,Marketing_Spend_Million
Yes,True,High,Horror,48.61383903579315,53.92879058718426,50.919218933853095,45.793627858684005,50.933740187648084,57.24922524340633
Yes,False,Low,Sci-Fi,55.948480791881764,62.440538737591005,58.69160711989139,36.48736552189864,35.62112550223115,70.15633140510577
Yes,False,High,Sci-Fi,43.80122219669752,31.047537145918948,30.23399430733548,47.37068927845041,52.68006426914102,55.850386360418625
Yes,False,High,Drama,43.39290163382364,47.857765022748,46.93757356402944,49.76659950698557,52.37825570026499,51.43381045847318
No,True,High,Drama,37.593160350879785,33.7483629334863,25.434014649081316,44.491068472375105,39.78580815712199,39.598264298642036
Yes,False,High,Comedy,57.8356061406316,63.09812559737072,49.93014507646913,50.29687177354447,49.17637019064357,59.87107626908598
Yes,False,High,Horror,62.045305178319346,62.691092797905775,63.14160215606609,57.72082965003884,54.09058565041713,78.68029968083495
No,False,Low,Horror,47.69758850263319,42.97925655823098,52.39669644078099,44.1952988869199,36.73564744783399,58.14285712758191
No,False,Low,Drama,36.3185814716581,45.82969667258946,41.47241968598013,50.82671886621581,55.17147301640179,52.47301460349319
No,False,High,Sci-Fi,37.98521973103602,37.35358566813838,39.11809920867359,69.78043891215202,63.3239346622859,48.6414622666764
No,True,Low,Drama,41.990416263280046,48.50654855627638,45.50248482525211,38.99631119134545,41.61425921871471,34.14248323496355
Yes,False,High,Sci-Fi,41.40694968642002,47.91986299292957,52.04348896021743,67.1066926732259,58.57072057813735,77.64678301657219
Yes,False,Low,Sci-Fi,69.55019487289046,59.346464435073024,63.41332494998712,51.762851771506625,40.0723932729132,67.27052625336425
No,True,High,Drama,44.70580148097959,42.46213979468388,43.5604859147844,37.92755122693192,36.70618838761756,71.54445435516692
Yes,False,Low,Action,61.6793695903789,46.090062722414515,52.96268988617601,49.46452232864907,41.50323320034116,63.76604341465418
Yes,True,High,Horror,42.974988422341205,41.93478008436916,47.121660670747836,63.65287336003019,65.59219897913056,47.91963605024879
Yes,False,High,Sci-Fi,36.29441248527791,48.16309205875401,38.91644320463626,68.56466781486692,76.48638483795204,55.247351713326566
No,True,Low,Sci-Fi,41.80734831179597,48.84024295546153,45.945361109615725,53.722174905380975,59.249041682490784,52.491907371250974
Yes,True,Low,Action,51.25502439326132,62.91186907184212,50.917700458756975,54.28301764635354,61.316341444787696,53.74709743932371
No,False,High,Comedy,59.33183355794782,53.96080978864464,58.64510980692472,33.3470262690075,34.313575700722076,53.83906665033803
Yes,False,Low,Action,46.72558504419514,47.32698760165292,45.2118467801106,55.37536631694681,54.62877920993655,76.57164552083728
Yes,False,High,Action,34.09466384958916,43.776586286829186,40.580378061712295,23.50012613816948,20.18315165777131,90.32572479231393
Yes,True,Low,Sci-Fi,60.435723079243225,57.16803048088602,64.08917503190159,60.56719021879721,62.40839971055612,46.91588857296905
No,True,Low,Horror,41.89523679117859,38.59147094792426,39.119727067405414,48.94787478882509,62.39863635390731,57.46185392511559
Yes,True,High,Action,56.11961381453322,51.14153235358164,48.54883333244167,58.13858591218457,50.27942774180532,63.25173107570411
No,False,Low,Comedy,57.10383483802514,47.5249343479797,53.30978199388332,50.25562885426345,55.58696194661661,45.29320656047097
No,True,Low,Drama,46.594830128993195,51.073286068940924,49.33809314048001,33.26612420720473,32.32329997953906,60.792183037413956
No,True,High,Action,51.207639966293094,36.229186149040295,43.296556605534825,36.239018004637856,26.46616438501085,65.27456350999287
Yes,False,Low,Action,56.53117577129457,64.41511734114447,63.07924737097068,53.53784801991521,42.30189944897637,58.82983067660548
Yes,True,High,Comedy,6.542778988035985,9.381057292347673,11.354202622792425,45.49227331417028,41.91077941613172,69.40542998878828
Yes,True,High,Horror,70.28105913564956,50.77884664369479,51.40002350526949,46.46614624108851,42.22694826662984,60.004930855021975
Yes,False,High,Action,52.2376044655581,40.823725266973526,37.335125402899656,59.339812635564044,59.27521502700903,17.012550986601156
No,True,High,Action,57.175051487764236,52.192564277239065,62.17146148196304,48.82007684527144,40.33417338010818,45.59244697552687
No,False,High,Horror,53.999181001444946,52.66035743518623,51.961737524015255,52.58077272481332,56.823155462669405,81.48610886456629
No,False,Low,Comedy,61.3927485193857,64.31265669688601,60.172577363028395,51.15606787133831,42.915468827355475,67.8042309270104
Yes,False,High,Action,49.65775150795865,55.201697803151816,52.11050696164851,58.492755919071634,58.220441004304035,17.232482891300393
No,False,High,Horror,47.76241445939713,50.14216496199903,46.764223633124054,56.72387152230777,41.52956215872983,37.3475973289639
Yes,False,Low,Action,33.866083930649445,30.501745933145838,33.53795016730452,44.419420644737606,53.07289271135211,70.82730346842084
No,True,Low,Drama,54.8816674374941,50.383423742092056,49.46870636081346,38.023930621219584,32.40792986844346,51.35768172967277
Yes,True,Low,Sci-Fi,30.5925577878157,33.96292796651346,29.47191455648583,50.13007529174455,45.486675679501396,19.466366124576304
Yes,False,High,Drama,41.653409469775404,30.511214759015417,46.71119879262427,34.01152173309625,36.450952682734425,75.89085850784544
No,False,High,Action,44.06719147413928,42.90772178401858,47.9750077662055,24.646254165911763,29.872403675012063,70.85806312361528
No,True,High,Comedy,39.38225979323826,36.66593739830695,41.110881345264644,57.95589542739785,47.81116480179951,47.56031340666337
No,False,Low,Sci-Fi,52.98846570567935,52.65720086643874,51.708196456655806,38.90436261173147,31.60059545077136,78.67538453584973
No,False,High,Drama,41.16649311651787,49.328089470467866,44.92641035223426,36.47542252465403,32.760955726828364,48.12883988433627
Yes,False,Low,Horror,42.63144717003091,48.51277308663659,39.83219282754665,35.28804886319451,39.42041266738642,50.65642765779921
No,True,High,Comedy,32.3809069588323,24.230532492054863,25.65905486036625,39.92266182659326,37.46817466399099,52.71456890443265
No,True,Low,Drama,32.28020163902212,36.02916539774374,30.606076403695262,68.85687576692091,72.30755526038226,31.567911350595608
No,False,High,Horror,60.74009192849885,56.283663560493395,59.4137149961932,62.36968208314931,52.76724849402643,66.19061650835162
Yes,False,High,Action,47.72750367197037,56.036996373159795,57.855108870850344,50.55353062474641,50.834131210390105,67.80157623717216
Yes,True,High,Horror,38.8626680310888,35.49814418073416,38.728692562329215,38.01062127302373,31.794699761370175,53.12208536376106
No,True,Low,Drama,35.50165899252095,36.50450005759635,40.201632632537454,51.48625610685831,53.50880881389596,70.59380060392277
Yes,False,Low,Drama,56.33768495861747,56.81058435919715,60.619517691773645,55.437371121306114,46.876249776726205,36.13311041972589
No,False,High,Action,46.22132475588013,43.4262080272313,35.471481610215946,38.338127066579524,43.23878133800908,70.29120657899958
Yes,True,High,Horror,50.23713279978912,47.04544603802409,43.36462557289615,60.85085719342638,65.51017468677962,64.880972414855
Yes,True,High,Horror,68.89299047063312,58.874145393106524,56.02443947841645,50.56113059472384,40.22545591561061,49.63968216235145
Yes,True,Low,Action,39.99291373927819,49.043853492410335,51.77169594129688,39.43260597488996,46.80723263601781,66.21173200937632
Yes,False,High,Horror,43.51877885146115,42.091369035157335,42.65503432315825,42.27553300493969,40.40863258369999,46.77618880479399
No,True,High,Action,45.34424204802151,44.20602824023416,55.06503185104072,40.883066623185314,45.73432222705304,76.57666355706287
No,False,High,Comedy,62.983163988236164,67.66220944197877,55.1310523086291,46.21963388975498,48.66869544678089,67.90577533893918
No,True,High,Drama,57.44150565549663,49.99577087530281,62.202390355615336,43.621845884084834,47.195337799560185,65.45464026783917
Yes,True,Low,Comedy,54.90607351083166,50.019909633645234,49.85070182427329,63.852401190072754,63.574123708965026,53.064417460456895
No,True,Low,Sci-Fi,43.072069417981496,42.95790626331751,46.45563738801082,54.595704590061146,51.49373171217509,71.62772743679507
No,True,High,Sci-Fi,63.001725778292084,52.82526876307743,50.07345563089539,55.05233998919284,41.24647003740626,78.05565803092648
No,False,High,Sci-Fi,52.66849659491627,54.06532988665185,59.23344729349462,37.36402381113424,31.614576169081843,84.10339050723317
Yes,False,Low,Action,46.76055152593051,44.24629072537152,37.39864417496925,63.21113732382067,67.18115582600446,51.820693942358815
Yes,True,Low,Horror,59.67747721825293,58.71236897584999,50.89651080923544,36.67171329888768,45.54261831963002,72.27805578652726
Yes,False,High,Comedy,42.370641206390644,39.94249450284893,42.45014536925603,50.33928474952199,47.19776350536312,80.93160735881328
No,True,Low,Comedy,60.155607681699415,54.66291737359502,44.12123416337457,50.7032922284356,59.84462577760732,56.35433906032879
No,True,Low,Comedy,38.93472230416168,43.739895194115995,43.05830794910097,63.389672022201026,63.26774782974213,81.08143022303894
No,True,High,Comedy,52.025768419783155,48.28775423093608,42.82202164240291,44.86637403054583,50.60078332375027,62.382970096797266
Yes,True,Low,Sci-Fi,40.42682295741987,44.138131779030466,31.498108569222524,34.83417298431547,44.61051797938677,44.72019328046011
Yes,False,Low,Comedy,41.090024421096146,39.29296848339097,41.06431586902553,52.56207289632992,49.03682733476083,49.350520889494035
No,True,High,Horror,58.27693610672934,56.87132061232758,42.907254588254474,48.24452538766837,58.524078634765246,38.34878345612173
Yes,True,High,Sci-Fi,50.67809026791394,44.12647464628719,53.094194830539394,42.08642983569318,44.258057152543294,59.41642349369191
Yes,False,Low,Comedy,35.292890485758534,41.24152489242173,46.9356761827421,45.6065432744315,42.62299350870396,57.59724650647487
Yes,True,High,Action,74.42885445457672,72.86109425008654,65.20840809725006,57.47979565758819,49.798336038584935,62.825854723598205
Yes,True,Low,Drama,41.036448850333144,31.868641334661163,44.01570276491085,45.00351301486511,34.69653722530685,80.42553179898489
No,True,High,Drama,61.98883560863956,66.10295444984605,62.66651962222086,46.173572739682356,43.629886666499424,59.753500361988614
Yes,False,Low,Drama,34.218780914633335,34.59084033993006,32.73517020103558,48.82073886939491,38.05678321180892,55.993060340361396
Yes,True,High,Sci-Fi,55.62284751764919,53.22440980658871,52.298161248528764,58.46951166697539,55.1611262837941,57.00742191946063
Yes,False,Low,Comedy,57.332100044792384,45.2810590105969,50.76678787836362,26.912472485412327,28.38850810617511,32.19975731895928
Yes,True,Low,Sci-Fi,42.23429592584517,41.86261459177474,43.50967869839866,57.002087646234486,51.38722172947822,70.2519791727513
No,True,Low,Horror,58.0003603366781,53.115599813026186,38.99637745112283,41.80284069995235,44.13764526095755,57.738112875593586
No,False,High,Action,47.524416443711004,45.68469858746681,60.98767057831094,58.70472672576403,59.80541580945937,61.204976422788384
Yes,True,High,Action,37.46877485156583,34.032284790767314,44.04121909310357,43.83967217776968,49.627342965996185,56.9885259220951
Yes,True,Low,Drama,57.804607917694995,36.10028349663189,41.16255728804477,43.61109996818894,48.11165188668937,61.91077649740497
Yes,False,Low,Drama,36.96097886500221,36.169447134256174,30.668741681631776,77.47977202493213,67.04882914826693,40.323621832870245
Yes,False,High,Drama,55.89321115001858,52.24595311075421,52.11084132523836,61.325432807927974,63.75701845724963,59.98379164117507
Yes,False,High,Comedy,40.43809058817092,43.0279173518848,43.80788802325587,57.1094464945844,60.731152509266515,50.939515643318934
Yes,False,High,Horror,57.07624809784477,49.715185901446716,51.34784173790283,69.75494486766856,63.585455159213666,60.52393700632169
No,False,High,Horror,57.96382991429593,60.13734538238814,57.80165296344719,40.71368662671768,44.93270664424847,44.77556380156977
Yes,True,High,Horror,56.1616596810265,48.616477277990086,45.834697220006085,48.66708003711766,52.10577614311415,67.17846810600572
No,False,High,Horror,37.4758456285448,40.59297597281632,41.02053563869381,47.13786896747459,36.9751904167491,60.321079823069624
No,True,Low,Drama,64.00774179972196,59.135744903167726,59.343381647216425,60.956911721407295,61.80342561082052,40.567811018642246
Yes,True,High,Action,44.73648242879977,45.18540030875178,49.40311693627518,47.368085468205365,45.27320090023591,74.1950334429707
No,True,Low,Drama,40.01710482090945,35.45656725178656,34.579311360556815,64.69662845438984,55.52818996782105,52.28488109144081
No,False,High,Horror,38.58712518199375,42.802152192926236,51.80206878284329,73.41467980012361,68.78325302931333,54.620700759554225
No,False,High,Drama,59.018871741672825,47.94016355051752,50.146207738120054,37.61422954397855,39.83348812024237,71.9732543035599
No,True,Low,Horror,32.04637508202458,46.410939715841195,43.603538471333536,45.43384397343439,42.03515923032763,76.10070172707947
No,False,Low,Sci-Fi,57.40224679752215,61.3781259214916,58.29374975521077,53.257765865214964,47.413152826841724,53.011832328303775
No,False,High,Action,33.76898139332546,39.2273932324549,34.719107040895544,59.94954073076512,65.37240158933866,61.672272257266165
Yes,False,Low,Sci-Fi,46.82305169439736,45.552287002158906,43.41932727976524,47.301972080968234,43.37778979428395,70.22953290740213
No,False,Low,Comedy,39.88555924734685,38.706979794117785,36.62618723863679,44.1704887703118,45.51901872938788,78.94892133496727
No,True,Low,Drama,52.98315835387891,62.367954128041944,63.90596900654493,43.950122236794414,50.63780477490959,61.33015975087733
No,True,Low,Comedy,56.63961452428211,42.90627633248113,47.41629411950254,36.578727756785945,47.095030389445526,67.07604621713135
Yes,False,High,Drama,35.719048050893356,39.56874881474649,41.95673319552383,24.78602155589338,38.97571752860028,46.290849715379885
No,True,Low,Sci-Fi,30.88192741473852,45.00516290494424,39.88268666311226,40.403668924867915,45.86367479109571,37.31545154664698
Yes,False,High,Horror,21.856665290335485,20.09406991529061,20.47133458807584,54.78073872650026,59.9472898586593,68.32346890511796
No,False,High,Horror,48.94673003759669,65.46541268907544,55.70449209161868,43.45490151286234,49.33148065146681,47.89610520764573
Yes,True,High,Drama,43.96748538996272,47.673947754324494,44.41115118517705,36.95122986322617,31.345444081094325,46.13464302212281
Yes,True,High,Horror,23.350885625204636,29.653279389192033,40.107079649588236,45.263912505580464,49.182810011017004,69.62129653300076
No,True,Low,Sci-Fi,28.31321633827912,34.694104261380325,33.66594044300983,45.99775603312983,44.75396329764589,57.78826638329217
No,False,Low,Horror,43.315421444132866,51.138624091296904,44.72431472780427,37.93222967869373,30.93534456800215,63.41355424222646
Yes,True,High,Sci-Fi,29.831882972677178,40.62253406495298,41.368259672702315,59.17592546161034,61.01009147942996,40.75136149281038
No,False,High,Comedy,58.74540916252582,56.266918264320566,54.09135982923056,57.29214407184325,62.04439037598979,46.3339337058063
Yes,True,High,Sci-Fi,48.0420025811506,52.159223555894826,56.20209024696589,44.2783973306407,56.3841170170246,84.45928470174545
Yes,True,High,Action,53.74609142908876,56.03016263232708,56.14696149739959,66.03651996893896,61.455524473407856,50.129912234667955
